date,mountain,max,min,rainfall,visitors,avg_visitors_over_next_week
2015-07-13,Mt. Stirling,-0.4,-5.1,9.4,195.85714285714286,195.85714285714286
2015-07-13,Charlotte Pass,0.9,-4.5,14.4,496.14285714285717,496.14285714285717
2015-07-14,Perisher,0.5,-3.5,7.4,9192.285714285714,9192.285714285714
2015-07-14,Thredbo,-3.2,-6.8,1.2,6932.142857142857,6932.142857142857
2015-07-14,Mt. Buller,-2.7,-5.2,9.8,5968.857142857143,5968.857142857143
2015-07-14,Falls Creek,-2.3,-5.7,0.0,5059.571428571428,5059.571428571428
2015-07-14,Mt. Hotham,-4.3,-5.7,0.0,4451.285714285715,4451.285714285715
2015-07-14,Mt. Baw Baw,-2.0,-3.7,28.0,1489.857142857143,1489.857142857143
2015-07-14,Selwyn,-1.0,-1.9,24.6,1289.0,1289.0
2015-07-14,Mt. Stirling,-2.7,-5.2,9.8,195.85714285714286,195.85714285714286
2015-07-14,Charlotte Pass,-1.35,-5.15,4.3,496.14285714285717,496.14285714285717
2015-07-15,Perisher,0.8,-5.6,1.0,9192.285714285714,9192.285714285714
2015-07-15,Thredbo,-0.8,-7.0,0.0,6932.142857142857,6932.142857142857
2015-07-15,Mt. Buller,-1.7,-5.3,3.4,5968.857142857143,5968.857142857143
2015-07-15,Falls Creek,-1.4,-5.6,0.0,5059.571428571428,5059.571428571428
2015-07-15,Mt. Hotham,-2.6,-5.9,0.0,4451.285714285715,4451.285714285715
2015-07-15,Mt. Baw Baw,-0.4,-3.7,6.4,1489.857142857143,1489.857142857143
2015-07-15,Selwyn,0.5,-4.0,0.8,1289.0,1289.0
2015-07-15,Mt. Stirling,-1.7,-5.3,3.4,195.85714285714286,195.85714285714286
2015-07-15,Charlotte Pass,0.0,-6.3,0.5,496.14285714285717,496.14285714285717
2015-07-16,Perisher,-0.8,-3.0,10.8,9192.285714285714,9192.285714285714
2015-07-16,Thredbo,-2.5,-3.7,1.4,6932.142857142857,6932.142857142857
2015-07-16,Mt. Buller,-0.7,-4.2,1.2,5968.857142857143,5968.857142857143
2015-07-16,Falls Creek,-1.1,-3.4,2.2,5059.571428571428,5059.571428571428
2015-07-16,Mt. Hotham,-2.3,-4.3,0.0,4451.285714285715,4451.285714285715
2015-07-16,Mt. Baw Baw,-0.1,-2.9,4.0,1489.857142857143,1489.857142857143
2015-07-16,Selwyn,1.1,-1.0,1.0,1289.0,1289.0
2015-07-16,Mt. Stirling,-0.7,-4.2,1.2,195.85714285714286,195.85714285714286
2015-07-16,Charlotte Pass,-1.65,-3.35,6.1000000000000005,496.14285714285717,496.14285714285717
2015-07-17,Perisher,-1.2,-5.2,13.0,9192.285714285714,9192.285714285714
2015-07-17,Thredbo,-3.9,-8.2,0.0,6932.142857142857,6932.142857142857
2015-07-17,Mt. Buller,-1.0,-6.1,0.6,5968.857142857143,5968.857142857143
2015-07-17,Falls Creek,-2.2,-6.9,3.4,5059.571428571428,5059.571428571428
2015-07-17,Mt. Baw Baw,-0.3,-3.4,17.4,1489.857142857143,1489.857142857143
2015-07-17,Selwyn,0.6,-3.5,0.2,1289.0,1289.0
2015-07-17,Mt. Stirling,-1.0,-6.1,0.6,195.85714285714286,195.85714285714286
2015-07-17,Charlotte Pass,-2.55,-6.699999999999999,6.5,496.14285714285717,496.14285714285717
2015-07-18,Perisher,0.8,-6.1,1.2,9789.57142857143,9789.57142857143
2015-07-18,Thredbo,-1.7,-8.2,0.0,7414.285714285715,7414.285714285715
2015-07-18,Mt. Buller,-0.8,-5.7,1.6,6294.285714285715,6294.285714285715
2015-07-18,Falls Creek,-1.2,-6.3,0.2,5294.714285714285,5294.714285714285
2015-07-18,Mt. Hotham,-2.5,-6.0,0.0,5017.428571428572,5017.428571428572
2015-07-18,Mt. Baw Baw,0.9,-4.4,26.2,1561.0,1561.0
2015-07-18,Selwyn,2.6,-3.1,0.0,1356.0,1356.0
2015-07-18,Mt. Stirling,-0.8,-5.7,1.6,163.71428571428572,163.71428571428572
2015-07-18,Charlotte Pass,-0.44999999999999996,-7.1499999999999995,0.6,531.2857142857143,531.2857142857143
2015-07-19,Perisher,2.0,-10.6,0.2,9789.57142857143,9789.57142857143
2015-07-19,Thredbo,-2.7,-9.4,6.0,7414.285714285715,7414.285714285715
2015-07-19,Mt. Buller,-0.9,-5.5,8.0,6294.285714285715,6294.285714285715
2015-07-19,Falls Creek,-0.7,-6.1,0.0,5294.714285714285,5294.714285714285
2015-07-19,Mt. Hotham,-2.5,-6.3,0.0,5017.428571428572,5017.428571428572
2015-07-19,Mt. Baw Baw,1.2,-4.2,1.8,1561.0,1561.0
2015-07-19,Selwyn,4.1,-2.1,0.0,1356.0,1356.0
2015-07-19,Mt. Stirling,-0.9,-5.5,8.0,163.71428571428572,163.71428571428572
2015-07-19,Charlotte Pass,-0.3500000000000001,-10.0,3.1,531.2857142857143,531.2857142857143
2015-07-20,Perisher,3.3,-9.4,0.0,9789.57142857143,9789.57142857143
2015-07-20,Thredbo,1.7,-10.4,0.0,7414.285714285715,7414.285714285715
2015-07-20,Mt. Buller,-0.2,-4.4,1.2,6294.285714285715,6294.285714285715
2015-07-20,Falls Creek,0.0,-4.5,0.0,5294.714285714285,5294.714285714285
2015-07-20,Mt. Hotham,-1.8,-6.0,0.0,5017.428571428572,5017.428571428572
2015-07-20,Mt. Baw Baw,2.7,-3.4,0.2,1561.0,1561.0
2015-07-20,Selwyn,5.1,-0.9,0.0,1356.0,1356.0
2015-07-20,Mt. Stirling,-0.2,-4.4,1.2,163.71428571428572,163.71428571428572
2015-07-20,Charlotte Pass,2.5,-9.9,0.0,531.2857142857143,531.2857142857143
2015-07-21,Perisher,2.6,-6.6,0.0,9789.57142857143,9789.57142857143
2015-07-21,Thredbo,0.4,-4.4,0.0,7414.285714285715,7414.285714285715
2015-07-21,Mt. Buller,2.0,-2.4,0.0,6294.285714285715,6294.285714285715
2015-07-21,Falls Creek,1.5,-2.2,0.0,5294.714285714285,5294.714285714285
2015-07-21,Mt. Hotham,0.9,-3.8,0.0,5017.428571428572,5017.428571428572
2015-07-21,Mt. Baw Baw,2.7,-1.3,0.0,1561.0,1561.0
2015-07-21,Selwyn,4.9,0.9,0.0,1356.0,1356.0
2015-07-21,Mt. Stirling,2.0,-2.4,0.0,163.71428571428572,163.71428571428572
2015-07-21,Charlotte Pass,1.5,-5.5,0.0,531.2857142857143,531.2857142857143
2015-07-22,Perisher,1.6,-0.2,10.4,9789.57142857143,9789.57142857143
2015-07-22,Mt. Buller,1.0,-1.5,6.6,6294.285714285715,6294.285714285715
2015-07-22,Falls Creek,1.0,-1.4,2.6,5294.714285714285,5294.714285714285
2015-07-22,Mt. Hotham,0.0,-2.4,33.6,5017.428571428572,5017.428571428572
2015-07-22,Mt. Baw Baw,2.6,0.1,3.6,1561.0,1561.0
2015-07-22,Selwyn,2.5,1.7,2.2,1356.0,1356.0
2015-07-22,Mt. Stirling,1.0,-1.5,6.6,163.71428571428572,163.71428571428572
2015-07-22,Charlotte Pass,1.6,-0.2,10.4,531.2857142857143,531.2857142857143
2015-07-23,Perisher,2.3,-1.0,14.8,9789.57142857143,9789.57142857143
2015-07-23,Mt. Buller,1.7,-0.9,5.2,6294.285714285715,6294.285714285715
2015-07-23,Falls Creek,2.6,-0.4,8.4,5294.714285714285,5294.714285714285
2015-07-23,Mt. Hotham,0.4,-1.5,10.8,5017.428571428572,5017.428571428572
2015-07-23,Mt. Baw Baw,3.5,0.3,0.0,1561.0,1561.0
2015-07-23,Selwyn,4.5,1.0,10.8,1356.0,1356.0
2015-07-23,Mt. Stirling,1.7,-0.9,5.2,163.71428571428572,163.71428571428572
2015-07-23,Charlotte Pass,2.3,-1.0,14.8,531.2857142857143,531.2857142857143
2015-07-24,Perisher,2.3,-0.8,0.2,9789.57142857143,9789.57142857143
2015-07-24,Thredbo,0.2,-2.3,3.6,7414.285714285715,7414.285714285715
2015-07-24,Mt. Buller,1.2,-0.9,0.0,6294.285714285715,6294.285714285715
2015-07-24,Falls Creek,1.1,-0.7,0.0,5294.714285714285,5294.714285714285
2015-07-24,Mt. Hotham,0.0,-1.6,1.6,5017.428571428572,5017.428571428572
2015-07-24,Mt. Baw Baw,1.2,-0.2,0.0,1561.0,1561.0
2015-07-24,Selwyn,3.2,0.6,0.0,1356.0,1356.0
2015-07-24,Mt. Stirling,1.2,-0.9,0.0,163.71428571428572,163.71428571428572
2015-07-24,Charlotte Pass,1.25,-1.5499999999999998,1.9000000000000001,531.2857142857143,531.2857142857143
2015-07-25,Perisher,0.3,-2.4,38.6,8684.0,8684.0
2015-07-25,Mt. Buller,-0.1,-2.7,24.0,5546.142857142857,5546.142857142857
2015-07-25,Falls Creek,-0.7,-2.9,17.4,5271.857142857143,5271.857142857143
2015-07-25,Mt. Hotham,-1.5,-3.6,0.0,4393.428571428572,4393.428571428572
2015-07-25,Mt. Baw Baw,-0.1,-2.3,10.0,1289.5714285714287,1289.5714285714287
2015-07-25,Selwyn,1.2,0.1,26.4,1205.142857142857,1205.142857142857
2015-07-25,Mt. Stirling,-0.1,-2.7,24.0,106.28571428571429,106.28571428571429
2015-07-25,Charlotte Pass,0.3,-2.4,38.6,479.7142857142857,479.7142857142857
2015-07-26,Perisher,0.1,-2.2,19.4,8684.0,8684.0
2015-07-26,Mt. Buller,-3.1,-3.3,19.4,5546.142857142857,5546.142857142857
2015-07-26,Falls Creek,-2.4,-2.6,9.2,5271.857142857143,5271.857142857143
2015-07-26,Mt. Hotham,-2.6,-3.5,0.0,4393.428571428572,4393.428571428572
2015-07-26,Mt. Baw Baw,-3.0,-3.7,7.8,1289.5714285714287,1289.5714285714287
2015-07-26,Selwyn,1.1,-0.4,9.2,1205.142857142857,1205.142857142857
2015-07-26,Mt. Stirling,-3.1,-3.3,19.4,106.28571428571429,106.28571428571429
2015-07-26,Charlotte Pass,0.1,-2.2,19.4,479.7142857142857,479.7142857142857
2015-07-27,Perisher,-0.4,-5.9,19.2,8684.0,8684.0
2015-07-27,Thredbo,-3.1,-7.6,0.0,6573.571428571428,6573.571428571428
2015-07-27,Mt. Buller,-1.1,-5.6,1.6,5546.142857142857,5546.142857142857
2015-07-27,Falls Creek,-1.7,-6.2,0.8,5271.857142857143,5271.857142857143
2015-07-27,Mt. Hotham,-2.3,-6.4,0.0,4393.428571428572,4393.428571428572
2015-07-27,Mt. Baw Baw,-0.1,-4.9,2.6,1289.5714285714287,1289.5714285714287
2015-07-27,Selwyn,-0.9,-4.4,10.2,1205.142857142857,1205.142857142857
2015-07-27,Mt. Stirling,-1.1,-5.6,1.6,106.28571428571429,106.28571428571429
2015-07-27,Charlotte Pass,-1.75,-6.75,9.6,479.7142857142857,479.7142857142857
2015-07-28,Perisher,2.2,-4.4,0.0,8684.0,8684.0
2015-07-28,Thredbo,-2.1,-6.5,0.0,6573.571428571428,6573.571428571428
2015-07-28,Mt. Buller,-0.1,-4.3,1.4,5546.142857142857,5546.142857142857
2015-07-28,Falls Creek,-0.7,-5.0,0.2,5271.857142857143,5271.857142857143
2015-07-28,Mt. Hotham,-0.9,-5.7,0.0,4393.428571428572,4393.428571428572
2015-07-28,Mt. Baw Baw,-0.1,-3.1,25.4,1289.5714285714287,1289.5714285714287
2015-07-28,Selwyn,1.9,-4.2,0.0,1205.142857142857,1205.142857142857
2015-07-28,Mt. Stirling,-0.1,-4.3,1.4,106.28571428571429,106.28571428571429
2015-07-28,Charlotte Pass,0.050000000000000044,-5.45,0.0,479.7142857142857,479.7142857142857
2015-07-29,Perisher,4.7,-7.8,0.0,8684.0,8684.0
2015-07-29,Thredbo,0.3,-5.3,0.6,6573.571428571428,6573.571428571428
2015-07-29,Mt. Buller,-0.7,-4.3,5.4,5546.142857142857,5546.142857142857
2015-07-29,Falls Creek,0.0,-3.4,0.0,5271.857142857143,5271.857142857143
2015-07-29,Mt. Hotham,-0.6,-3.8,0.0,4393.428571428572,4393.428571428572
2015-07-29,Mt. Baw Baw,0.3,-3.3,1.4,1289.5714285714287,1289.5714285714287
2015-07-29,Selwyn,4.2,-1.2,0.2,1205.142857142857,1205.142857142857
2015-07-29,Mt. Stirling,-0.7,-4.3,5.4,106.28571428571429,106.28571428571429
2015-07-29,Charlotte Pass,2.5,-6.55,0.3,479.7142857142857,479.7142857142857
2015-07-30,Perisher,0.8,-3.3,0.0,8684.0,8684.0
2015-07-30,Thredbo,0.6,-4.8,0.0,6573.571428571428,6573.571428571428
2015-07-30,Mt. Buller,-1.0,-3.6,0.0,5546.142857142857,5546.142857142857
2015-07-30,Falls Creek,-1.2,-4.0,0.0,5271.857142857143,5271.857142857143
2015-07-30,Mt. Hotham,-2.1,-4.3,0.0,4393.428571428572,4393.428571428572
2015-07-30,Mt. Baw Baw,0.4,-3.0,0.0,1289.5714285714287,1289.5714285714287
2015-07-30,Selwyn,1.9,-1.7,0.0,1205.142857142857,1205.142857142857
2015-07-30,Mt. Stirling,-1.0,-3.6,0.0,106.28571428571429,106.28571428571429
2015-07-30,Charlotte Pass,0.7,-4.05,0.0,479.7142857142857,479.7142857142857
2015-07-31,Perisher,2.3,-2.6,4.2,8684.0,8684.0
2015-07-31,Mt. Buller,2.7,-6.2,7.8,5546.142857142857,5546.142857142857
2015-07-31,Falls Creek,0.7,-4.8,0.6,5271.857142857143,5271.857142857143
2015-07-31,Mt. Hotham,-0.1,-4.6,0.0,4393.428571428572,4393.428571428572
2015-07-31,Mt. Baw Baw,2.0,-3.3,2.2,1289.5714285714287,1289.5714285714287
2015-07-31,Selwyn,6.1,-0.7,0.0,1205.142857142857,1205.142857142857
2015-07-31,Mt. Stirling,2.7,-6.2,7.8,106.28571428571429,106.28571428571429
2015-07-31,Charlotte Pass,2.3,-2.6,4.2,479.7142857142857,479.7142857142857
2015-08-01,Perisher,2.5,-1.4,2.0,7476.714285714285,7476.714285714285
2015-08-01,Thredbo,1.0,-3.2,2.8,5692.857142857143,5692.857142857143
2015-08-01,Mt. Buller,2.5,-4.5,7.4,5434.571428571428,5434.571428571428
2015-08-01,Falls Creek,1.1,-3.7,0.2,4732.285714285715,4732.285714285715
2015-08-01,Mt. Hotham,-0.1,-5.0,0.0,3623.8571428571427,3623.8571428571427
2015-08-01,Mt. Baw Baw,1.5,-3.4,6.8,890.8571428571429,890.8571428571429
2015-08-01,Selwyn,4.5,0.0,0.4,1036.5714285714287,1036.5714285714287
2015-08-01,Mt. Stirling,2.5,-4.5,7.4,88.28571428571429,88.28571428571429
2015-08-01,Charlotte Pass,1.75,-2.3,2.4,415.57142857142856,415.57142857142856
2015-08-02,Thredbo,0.2,-1.7,18.6,5692.857142857143,5692.857142857143
2015-08-02,Mt. Buller,-0.6,-3.1,29.0,5434.571428571428,5434.571428571428
2015-08-02,Falls Creek,-0.7,-1.1,16.0,4732.285714285715,4732.285714285715
2015-08-02,Mt. Hotham,-2.0,-2.0,0.0,3623.8571428571427,3623.8571428571427
2015-08-02,Mt. Baw Baw,-0.6,-4.0,9.4,890.8571428571429,890.8571428571429
2015-08-02,Mt. Stirling,-0.6,-3.1,29.0,88.28571428571429,88.28571428571429
2015-08-02,Charlotte Pass,0.2,-1.7,18.6,415.57142857142856,415.57142857142856
2015-08-03,Perisher,-1.7,-3.5,32.6,7476.714285714285,7476.714285714285
2015-08-03,Mt. Buller,-2.9,-4.3,17.0,5434.571428571428,5434.571428571428
2015-08-03,Falls Creek,-2.0,-3.3,3.0,4732.285714285715,4732.285714285715
2015-08-03,Mt. Hotham,-3.3,-3.7,0.0,3623.8571428571427,3623.8571428571427
2015-08-03,Mt. Baw Baw,-3.7,-4.0,8.8,890.8571428571429,890.8571428571429
2015-08-03,Selwyn,-0.4,-1.7,14.2,1036.5714285714287,1036.5714285714287
2015-08-03,Mt. Stirling,-2.9,-4.3,17.0,88.28571428571429,88.28571428571429
2015-08-03,Charlotte Pass,-1.7,-3.5,32.6,415.57142857142856,415.57142857142856
2015-08-04,Perisher,-3.0,-12.8,6.0,7476.714285714285,7476.714285714285
2015-08-04,Thredbo,-4.6,-10.4,0.0,5692.857142857143,5692.857142857143
2015-08-04,Mt. Buller,-2.3,-7.2,1.6,5434.571428571428,5434.571428571428
2015-08-04,Falls Creek,-3.4,-8.6,0.8,4732.285714285715,4732.285714285715
2015-08-04,Mt. Hotham,-4.7,-8.2,0.0,3623.8571428571427,3623.8571428571427
2015-08-04,Mt. Baw Baw,-1.7,-5.8,12.4,890.8571428571429,890.8571428571429
2015-08-04,Selwyn,-1.8,-6.8,2.6,1036.5714285714287,1036.5714285714287
2015-08-04,Mt. Stirling,-2.3,-7.2,1.6,88.28571428571429,88.28571428571429
2015-08-04,Charlotte Pass,-3.8,-11.600000000000001,3.0,415.57142857142856,415.57142857142856
2015-08-05,Perisher,-1.7,-7.0,5.8,7476.714285714285,7476.714285714285
2015-08-05,Thredbo,-3.6,-8.4,0.0,5692.857142857143,5692.857142857143
2015-08-05,Mt. Buller,-2.1,-7.1,0.0,5434.571428571428,5434.571428571428
2015-08-05,Falls Creek,-2.5,-7.2,0.2,4732.285714285715,4732.285714285715
2015-08-05,Mt. Hotham,-3.3,-8.2,0.0,3623.8571428571427,3623.8571428571427
2015-08-05,Mt. Baw Baw,-0.5,-5.4,9.0,890.8571428571429,890.8571428571429
2015-08-05,Selwyn,-0.5,-5.2,0.0,1036.5714285714287,1036.5714285714287
2015-08-05,Mt. Stirling,-2.1,-7.1,0.0,88.28571428571429,88.28571428571429
2015-08-05,Charlotte Pass,-2.65,-7.7,2.9,415.57142857142856,415.57142857142856
2015-08-06,Perisher,0.5,-5.1,9.0,7476.714285714285,7476.714285714285
2015-08-06,Thredbo,-2.8,-6.7,0.0,5692.857142857143,5692.857142857143
2015-08-06,Mt. Buller,0.0,-4.9,6.6,5434.571428571428,5434.571428571428
2015-08-06,Falls Creek,-0.5,-6.0,0.6,4732.285714285715,4732.285714285715
2015-08-06,Mt. Hotham,-1.6,-5.6,0.0,3623.8571428571427,3623.8571428571427
2015-08-06,Mt. Baw Baw,0.0,-3.9,38.6,890.8571428571429,890.8571428571429
2015-08-06,Selwyn,-0.2,-3.6,0.0,1036.5714285714287,1036.5714285714287
2015-08-06,Mt. Stirling,0.0,-4.9,6.6,88.28571428571429,88.28571428571429
2015-08-06,Charlotte Pass,-1.15,-5.9,4.5,415.57142857142856,415.57142857142856
2015-08-07,Perisher,4.5,-6.5,0.0,7476.714285714285,7476.714285714285
2015-08-07,Thredbo,-0.7,-4.9,0.8,5692.857142857143,5692.857142857143
2015-08-07,Mt. Buller,0.0,-2.1,9.8,5434.571428571428,5434.571428571428
2015-08-07,Falls Creek,0.8,-3.3,1.2,4732.285714285715,4732.285714285715
2015-08-07,Mt. Hotham,-0.8,-3.9,0.0,3623.8571428571427,3623.8571428571427
2015-08-07,Mt. Baw Baw,0.4,-0.5,18.4,890.8571428571429,890.8571428571429
2015-08-07,Selwyn,2.0,-3.1,0.4,1036.5714285714287,1036.5714285714287
2015-08-07,Mt. Stirling,0.0,-2.1,9.8,88.28571428571429,88.28571428571429
2015-08-07,Charlotte Pass,1.9,-5.7,0.4,415.57142857142856,415.57142857142856
2015-08-08,Perisher,5.3,-6.5,0.0,6260.857142857143,6260.857142857143
2015-08-08,Thredbo,0.0,-5.4,1.8,4754.857142857143,4754.857142857143
2015-08-08,Mt. Buller,1.8,-4.7,6.6,3417.0,3417.0
2015-08-08,Falls Creek,4.5,-4.3,0.0,4014.1428571428573,4014.1428571428573
2015-08-08,Mt. Hotham,-0.6,-5.0,0.0,4393.428571428572,4393.428571428572
2015-08-08,Mt. Baw Baw,5.2,-2.0,2.4,626.7142857142857,626.7142857142857
2015-08-08,Selwyn,4.5,-1.3,0.0,858.7142857142857,858.7142857142857
2015-08-08,Mt. Stirling,1.8,-4.7,6.6,61.285714285714285,61.285714285714285
2015-08-08,Charlotte Pass,2.65,-5.95,0.9,343.2857142857143,343.2857142857143
2015-08-09,Perisher,1.0,-8.3,0.0,6260.857142857143,6260.857142857143
2015-08-09,Thredbo,-1.2,-7.5,0.2,4754.857142857143,4754.857142857143
2015-08-09,Mt. Buller,-1.5,-3.0,0.0,3417.0,3417.0
2015-08-09,Falls Creek,-0.6,-2.6,0.0,4014.1428571428573,4014.1428571428573
2015-08-09,Mt. Hotham,-2.3,-4.9,0.6,4393.428571428572,4393.428571428572
2015-08-09,Mt. Baw Baw,1.1,-2.2,0.2,626.7142857142857,626.7142857142857
2015-08-09,Selwyn,3.2,-0.6,0.0,858.7142857142857,858.7142857142857
2015-08-09,Mt. Stirling,-1.5,-3.0,0.0,61.285714285714285,61.285714285714285
2015-08-09,Charlotte Pass,-0.09999999999999998,-7.9,0.1,343.2857142857143,343.2857142857143
2015-08-10,Perisher,0.6,-3.0,0.0,6260.857142857143,6260.857142857143
2015-08-10,Thredbo,-1.2,-4.6,0.0,4754.857142857143,4754.857142857143
2015-08-10,Mt. Buller,-0.3,-3.4,1.0,3417.0,3417.0
2015-08-10,Falls Creek,-0.3,-3.8,0.0,4014.1428571428573,4014.1428571428573
2015-08-10,Mt. Hotham,-1.4,-4.4,0.2,4393.428571428572,4393.428571428572
2015-08-10,Mt. Baw Baw,1.6,-2.5,0.0,626.7142857142857,626.7142857142857
2015-08-10,Selwyn,3.1,-0.9,0.0,858.7142857142857,858.7142857142857
2015-08-10,Mt. Stirling,-0.3,-3.4,1.0,61.285714285714285,61.285714285714285
2015-08-10,Charlotte Pass,-0.3,-3.8,0.0,343.2857142857143,343.2857142857143
2015-08-11,Perisher,0.3,-2.4,3.4,6260.857142857143,6260.857142857143
2015-08-11,Thredbo,-2.3,-4.9,0.0,4754.857142857143,4754.857142857143
2015-08-11,Mt. Buller,-1.2,-2.9,10.2,3417.0,3417.0
2015-08-11,Falls Creek,-1.3,-3.4,3.0,4014.1428571428573,4014.1428571428573
2015-08-11,Mt. Hotham,-2.2,-3.6,0.0,4393.428571428572,4393.428571428572
2015-08-11,Mt. Baw Baw,0.7,-2.7,2.4,626.7142857142857,626.7142857142857
2015-08-11,Selwyn,2.3,-0.7,2.0,858.7142857142857,858.7142857142857
2015-08-11,Mt. Stirling,-1.2,-2.9,10.2,61.285714285714285,61.285714285714285
2015-08-11,Charlotte Pass,-0.9999999999999999,-3.6500000000000004,1.7,343.2857142857143,343.2857142857143
2015-08-12,Perisher,1.5,-2.4,0.0,6260.857142857143,6260.857142857143
2015-08-12,Thredbo,-1.7,-4.8,0.0,4754.857142857143,4754.857142857143
2015-08-12,Mt. Buller,-0.4,-2.9,4.6,3417.0,3417.0
2015-08-12,Falls Creek,-0.7,-2.8,0.2,4014.1428571428573,4014.1428571428573
2015-08-12,Mt. Hotham,-1.9,-3.4,0.0,4393.428571428572,4393.428571428572
2015-08-12,Mt. Baw Baw,1.3,-2.2,1.2,626.7142857142857,626.7142857142857
2015-08-12,Selwyn,2.0,-0.8,0.0,858.7142857142857,858.7142857142857
2015-08-12,Mt. Stirling,-0.4,-2.9,4.6,61.285714285714285,61.285714285714285
2015-08-12,Charlotte Pass,-0.09999999999999998,-3.5999999999999996,0.0,343.2857142857143,343.2857142857143
2015-08-13,Perisher,3.1,-4.6,2.2,6260.857142857143,6260.857142857143
2015-08-13,Thredbo,1.6,-5.7,1.2,4754.857142857143,4754.857142857143
2015-08-13,Mt. Buller,0.0,-3.3,4.2,3417.0,3417.0
2015-08-13,Falls Creek,1.1,-4.9,1.6,4014.1428571428573,4014.1428571428573
2015-08-13,Mt. Hotham,-1.3,-4.8,0.0,4393.428571428572,4393.428571428572
2015-08-13,Mt. Baw Baw,0.0,-2.1,8.2,626.7142857142857,626.7142857142857
2015-08-13,Selwyn,0.1,-3.0,4.8,858.7142857142857,858.7142857142857
2015-08-13,Mt. Stirling,0.0,-3.3,4.2,61.285714285714285,61.285714285714285
2015-08-13,Charlotte Pass,2.35,-5.15,1.7000000000000002,343.2857142857143,343.2857142857143
2015-08-14,Perisher,7.3,-2.0,0.0,6260.857142857143,6260.857142857143
2015-08-14,Thredbo,3.2,-3.9,0.2,4754.857142857143,4754.857142857143
2015-08-14,Falls Creek,1.8,-2.6,0.0,4014.1428571428573,4014.1428571428573
2015-08-14,Mt. Hotham,-0.2,-3.8,0.8,4393.428571428572,4393.428571428572
2015-08-14,Mt. Baw Baw,3.1,-1.8,2.2,626.7142857142857,626.7142857142857
2015-08-14,Selwyn,2.4,-1.8,0.2,858.7142857142857,858.7142857142857
2015-08-14,Charlotte Pass,5.25,-2.95,0.1,343.2857142857143,343.2857142857143
2015-08-15,Perisher,8.1,-6.6,0.0,3858.4285714285716,3858.4285714285716
2015-08-15,Thredbo,3.1,-6.4,0.2,2938.285714285714,2938.285714285714
2015-08-15,Mt. Buller,3.3,-0.7,0.0,3127.4285714285716,3127.4285714285716
2015-08-15,Falls Creek,4.6,-3.0,0.0,2649.714285714286,2649.714285714286
2015-08-15,Mt. Hotham,-0.1,-1.7,3.2,1715.0,1715.0
2015-08-15,Mt. Baw Baw,3.9,-0.3,2.0,321.0,321.0
2015-08-15,Selwyn,7.6,-1.0,0.0,531.7142857142857,531.7142857142857
2015-08-15,Mt. Stirling,3.3,-0.7,0.0,35.57142857142857,35.57142857142857
2015-08-15,Charlotte Pass,5.6,-6.5,0.1,213.14285714285714,213.14285714285714
2015-08-16,Perisher,2.2,-1.9,0.0,3858.4285714285716,3858.4285714285716
2015-08-16,Thredbo,-0.6,-3.9,0.0,2938.285714285714,2938.285714285714
2015-08-16,Mt. Buller,0.1,-1.8,0.0,3127.4285714285716,3127.4285714285716
2015-08-16,Falls Creek,1.2,-1.8,0.0,2649.714285714286,2649.714285714286
2015-08-16,Mt. Hotham,-0.8,-1.5,16.4,1715.0,1715.0
2015-08-16,Mt. Baw Baw,2.3,-1.7,0.2,321.0,321.0
2015-08-16,Selwyn,4.2,1.1,0.0,531.7142857142857,531.7142857142857
2015-08-16,Mt. Stirling,0.1,-1.8,0.0,35.57142857142857,35.57142857142857
2015-08-16,Charlotte Pass,0.8,-2.9,0.0,213.14285714285714,213.14285714285714
2015-08-17,Perisher,0.4,-1.7,5.2,3858.4285714285716,3858.4285714285716
2015-08-17,Thredbo,-1.3,-3.6,0.0,2938.285714285714,2938.285714285714
2015-08-17,Mt. Buller,-1.2,-1.8,9.6,3127.4285714285716,3127.4285714285716
2015-08-17,Falls Creek,-0.1,-1.8,1.6,2649.714285714286,2649.714285714286
2015-08-17,Mt. Hotham,-1.1,-2.1,4.2,1715.0,1715.0
2015-08-17,Mt. Baw Baw,-2.1,-2.3,3.8,321.0,321.0
2015-08-17,Selwyn,1.4,0.0,2.6,531.7142857142857,531.7142857142857
2015-08-17,Mt. Stirling,-1.2,-1.8,9.6,35.57142857142857,35.57142857142857
2015-08-17,Charlotte Pass,-0.45,-2.65,2.6,213.14285714285714,213.14285714285714
2015-08-18,Perisher,4.6,-7.3,10.6,3858.4285714285716,3858.4285714285716
2015-08-18,Thredbo,-2.2,-8.2,0.6,2938.285714285714,2938.285714285714
2015-08-18,Mt. Buller,-0.4,-6.0,2.2,3127.4285714285716,3127.4285714285716
2015-08-18,Falls Creek,0.8,-7.7,0.6,2649.714285714286,2649.714285714286
2015-08-18,Mt. Hotham,-2.3,-7.4,0.4,1715.0,1715.0
2015-08-18,Mt. Baw Baw,-0.7,-4.5,24.6,321.0,321.0
2015-08-18,Selwyn,3.2,-4.7,7.8,531.7142857142857,531.7142857142857
2015-08-18,Mt. Stirling,-0.4,-6.0,2.2,35.57142857142857,35.57142857142857
2015-08-18,Charlotte Pass,1.1999999999999997,-7.75,5.6,213.14285714285714,213.14285714285714
2015-08-19,Perisher,7.4,-10.0,0.0,3858.4285714285716,3858.4285714285716
2015-08-19,Thredbo,1.6,-7.6,0.2,2938.285714285714,2938.285714285714
